BS1_1	BS1_2	BS1_3	BS1_4	BS1_5	BS1_6	BS1_7	BS1_8	BS1_9	BS1_10	BS1_11	BS1_12	BS1_13	BS1_14	BS1_15	BS1_16	BS1_17	BS1_18	BS1_19	BS1_20	BS1_21	BS1_22	BS1_23	BS1_24	BS1_25	BS1_26	BS1_27	BS1_28	BS1_29	BS1_30	BS1_31	BS1_32	BS1_33	BS1_34	BS1_35	BS1_36	BS1_37	BS1_38	BS1_39	BS1_40	BS1_41	BS1_42	BS1_43	BS1_44	BS1_45	BS1_46	BS1_47	BS1_48	BS1_49	BS1_50
-2.6947217	-1	-1	-2.4612825	-3.6661637	-1.6267258	-1	-5.443728	-2.7653668	-7.2170691	-5.1040082	-8.420598	-4.4271374	-3.057884	-3.5812695	-1	-9.2209864	-4.4447131	-10.847896	-8.5275221	-2.0608783	-9.1166582	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-1	-9.1324387	-3.5292301	-26.012695	-1	-2.8055789	-2.5552497	-1.5210063	-8.3040752	-6.3974881	-8.4662218	-4.6550112	-1	-1.6674626	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.5737176	-1	-1	-1	-1	-1	-1.3006897	-1	-3.9752808	-4.3921809	-12.925975	-1	-1	-4.6981564	-3.5228956	-4.9285889	-8.7767	-8.7404566	-2.6864057	-5.8882947	-3.0653293	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-2.0228789	-6.2207804	-1	-1	-5.1404591	-1	-2.3629782	-3.0733809	-1.7477942	-7.3965783	-3.9456189	-4.3998504	-5.4621263	-4.6713533	-3.9748135	-1	-10.155459	-2.4356537	-7.9887972	-7.6868219	-1	-7.0114589	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.3550971	-1	-10.50309	-1.5089405	-2.3259549	-1	-1.4901633	-1.9412092	-7.5189352	-2.8243587	-4.9029517	-2.4969423	-1.3964674	-1	-1.8708584	-3.0863934	-1.8287764	-2.6645873	-1.8279957	-1.9068316	-6.4673471	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.1475661	-1	-1	-2.3592381	-1	-1	-1	-1.9364489	-3.5462697	-2.8776026	-5.3362799	-3.0419407	-1.8560343	-1	-4.1435919	-12.003987	-3.8875051	-8.4339199	-4.7695532	-1	-4.2242575	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.5825791	-1	-1	-2.6290076	-2.2864161	-1	-1	-2.6445177	-1	-3.0462229	-11.765774	-4.1473207	-6.5420461	-1.3506504	-1.8357245	-8.5579805	-7.3890114	-9.8273306	-5.1803646	-1	-7.1512771	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-8.7581015	-1	-1	-2.7611666	-1	-1	-2.9546967	-2.3223484	-9.5438986	-3.3346579	-13.05949	-4.5706363	-2.9738116	-1.9173088	-1	-13.456187	-7.1280513	-7.2813063	-7.7925568	-2.435704	-1.2677926	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1.6643285	-1	-1	-1	-1.7265897	-1.7651067	-8.1118803	-2.5008123	-1.6808912	-3.7894459	-2.867609	-5.0468431	-2.8755798	-2.5645876	-4.0668869	-6.8993053	-3.8880899	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1.6037565	-9.5118513	-1	-2.034173	-4.2809157	-1	-1	-4.1946664	-1	-5.8092332	-4.9751072	-1.1998702	-3.8879349	-4.3727422	-4.4120231	-1	-12.087734	-6.2100077	-11.963747	-5.8742676	-4.9064026	-10.410974	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.0637181	-1	-4.4900599	-1	-1	-1.0334165	-1	-1.7835333	-1	-1.3287817	-12.243874	-1	-1	-3.7436821	-1.4933853	-1.9585413	-6.5565677	-2.7689159	-2.007597	-1	-1.8806299	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.0631034	-1	-1	-1.0216068	-1	-1	-1	-1	-7.2974768	-2.6177554	-11.332232	-2.773829	-2.9859984	-3.4020536	-1	-7.850842	-2.4210925	-10.587787	-7.4510269	-1.5872623	-5.961781	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-3.9676585	-1	-1.9234736	-1	-1	-1	-7.6454635	-1.4441068	-11.610199	-2.0926576	-1.1097126	-1.3862412	-1	-7.8706288	-3.9452178	-6.795918	-4.8729968	-1	-4.273428	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1.3136002	-1.4797419	-1	-1	-3.4107296	-2.5805385	-1	-2.8758442	-1	-1.6488291	-1.896008	-4.6480675	-4.5262032	-3.5518858	-1.6627365	-1	-7.0585589	-2.3617411	-5.921495	-5.8563108	-1	-6.4539838	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.8109858	-1	-1.9292492	-1.8185291	-1.8007214	-1	-1	-1	-4.688601	-1	-10.123311	-1.5857395	-2.5524781	-1	-1	-1	-2.7776232	-1	-1.924126	-1	-1.6489197	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-4.2614374	-5.850841	-1	-3.5798554	-1.9020692	-3.4074335	-3.6993711	-4.9212027	-6.4941349	-4.1949553	-12.554727	-2.932924	-1.0078536	-1	-1.4822551	-7.2081828	-4.1625123	-9.7724752	-8.9848728	-4.4927754	-8.1612701	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1.0255339	-6.2383089	-1	-1	-2.8628576	-2.8486753	-1	-1.2044771	-1	-7.7856379	-3.0647674	-2.1415589	-4.8087578	-2.6933849	-1.7854998	-2.1737847	-12.945739	-6.1684799	-10.246095	-8.1415939	-1	-8.0610085	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-2.8268747	-16.731386	-1	-1	-1.4714255	-1	-3.4262891	-3.5883248	-2.1357358	-2.911494	-2.549504	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.9856262	-1	-1	-1	-1	-1	-1	-1	-1	-1.9873227	-15.031307	-2.3861401	-2.1846936	-1.1704924	-2.9771061	-1	-4.3317504	-1.0594449	-4.6794758	-3.0907199	-3.510354	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-5.6742406	-1	-1	-3.0370989	-1	-1	-1	-1	-1.3129805	-2.8228559	-16.853954	-5.4407659	-1.6982449	-2.0719175	-2.1523829	-9.7134953	-8.1976986	-7.7607946	-7.3653717	-5.0868516	-5.4420557	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-6.2643147	-1.2710921	-1	-1	-9.6706381	-1	-3.8117406	-1.0964805	-14.527827	-1.1324673	-2.1103709	-3.1761987	-2.3160992	-1	-4.1144233	-1	-2.8533843	-4.8563085	-1.1020416	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.2275689	-1	-1	-2.0661898	-1	-1	-1.553957	-1	-4.6930218	-4.3796387	-9.0671864	-1.0136195	-2.1334426	-1.0555793	-2.7551165	-4.05129	-7.811398	-10.437307	-5.2752213	-1	-4.8213997	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.4637806	-1	-1	-2.3808432	-1	-1	-1	-1	-1.3050759	-1	-10.239193	-2.9318459	-2.0081127	-5.1317468	-2.2083206	-1	-7.1220675	-1.7138014	-4.0539579	-5.2202916	-1.5769563	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.877507	-1	-4.2846794	-1.7266629	-1	-1.3765433	-2.3242323	-1	-2.10658	-2.1970656	-5.2468886	-1.7553043	-2.7337096	-1	-1.2367454	-8.3261137	-5.1519046	-7.7067733	-5.8390656	-4.8740487	-5.0701923	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.9568999	-1	-1	-1	-1	-1	-1	-2.0244088	-5.5125055	-4.3373742	-12.914474	-1	-1	-6.0562873	-1	-5.6423736	-5.8019476	-8.0853634	-2.9858015	-2.1872463	-3.8342876	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-7.5525861	-1	-1	-2.3180966	-3.4192264	-1	-1	-1	-7.084445	-4.9152012	-20.785748	-5.0733523	-4.3461676	-4.9553556	-1.2598411	-14.313409	-3.0140798	-11.694724	-6.3530426	-1	-10.521735	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.547472	-1	-1	-1	-1	-1.3608972	-1	-1	-7.1676493	-1	-1	-1	-1	-1	-2.5096951	-2.0407376	-2.8998375	-1.8761754	-3.0313582	-3.1730518	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-6.306468	-6.495934	-1	-1	-1	-1.8544612	-1	-1	-2.6558766	-2.097415	-8.2994766	-1	-1	-6.3179231	-4.2427344	-3.1261792	-7.410264	-1.790841	-3.67961	-1.3803968	-1.9693124	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.3009541	-1	-1	-1.2516645	-1	-1	-1	-2.4777336	-7.935184	-1	-4.9975805	-1	-1	-2.9147663	-1	-2.2372699	-3.8290815	-4.1644855	-2.4929323	-1	-4.5548043	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.7853935	-1	-1	-1.419662	-1	-1	-4.0547104	-1	-1.8871756	-1	-21.483433	-3.2903585	-2.8448353	-1	-1.4394099	-1	-3.8127148	-1	-3.2588329	-3.6695838	-1.8215957	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1.1708857	-9.686492	-1	-1	-5.3143158	-1	-1	-2.8057077	-2.6745613	-8.7045765	-4.6292453	-12.416824	-2.857321	-3.4884079	-6.8680582	-1	-11.918962	-6.033123	-13.663364	-7.1984382	-1	-10.64	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.1427718	-1	-1	-1	-1	-1	-2.3483672	-1	-8.4153481	-2.1588202	-7.7029037	-1	-1	-2.0916362	-1.0772293	-3.7019417	-4.468576	-2.7132375	-1.7499763	-1.881644	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-2.8772111	-1	-1	-3.2718413	-1	-7.5111251	-4.1707134	-20.079763	-4.5911746	-3.175705	-1.0402702	-1.1136837	-6.3155332	-4.8616409	-6.897284	-6.3079333	-1	-2.7632186	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1	-1	-1	-2.0781872	-1	-9.0504503	-1.7222035	-7.6139369	-1.0929633	-1	-1.2063327	-1.4681529	-1	-3.7065194	-1	-4.4962497	-3.2339637	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-1	-1.3880856	-1.936981	-1	-2.9995942	-6.243556	-1	-4.7977343	-13.85345	-1.6578368	-2.3108904	-4.5922928	-1.485411	-12.309327	-3.0512543	-12.71507	-5.1679907	-1	-6.8216853	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-5.3402123	-1	-1	-1	-1	-1	-1.9054638	-1	-9.8602123	-3.0144937	-8.6903667	-1.775844	-1	-1.9248813	-1.9985578	-7.7766771	-7.6659312	-6.5542579	-4.7664366	-1	-1.7782139	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.3285701	-5.1521187	-1	-1.6538683	-1	-1	-1	-1.3409933	-4.60536	-1.4020799	-8.5095778	-2.5946794	-1.1825831	-2.3657243	-1.5955358	-2.8627717	-7.9408188	-2.7066348	-5.117137	-1	-3.3301182	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.5080829	-1	-1	-1	-1	-1	-1	-2.5601127	-6.2515807	-2.0798237	-7.1520677	-1	-1	-2.3479981	-1.9957126	-2.20959	-4.0009446	-2.8316309	-2.1472263	-8.0104923	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.3177161	-1	-1.0110781	-1.5538584	-1.5994567	-1.4097047	-1	-5.5916395	-5.0068226	-2.6102862	-4.4763398	-2.1432276	-2.1470621	-4.250423	-1	-8.9660606	-6.7814622	-8.4535141	-4.3330173	-1.3482155	-4.6753955	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1.052229	-1	-1	-1	-3.4242773	-1	-2.6152058	-5.1282244	-1	-6.3695321	-4.016861	-19.411345	-4.8365302	-1.9838524	-2.4308918	-1	-11.31539	-4.3817005	-10.711639	-8.200983	-1	-5.6982713	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1.422929	-1	-1	-1.9584239	-1	-1	-1	-5.8461847	-7.0616679	-1.2126563	-10.732661	-1	-1.2332655	-2.8887675	-1.2101587	-5.0135183	-3.0258162	-2.4887803	-2.5889852	-3.1421683	-1.867762	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-1	-1	-7.3128328	-1	-1.1011645	-1	-1	-3.5986166	-8.4892616	-2.1146393	-18.849051	-1.549945	-1	-2.3332515	-1.8254058	-2.4819505	-1.813599	-2.0648365	-3.0552335	-1	-3.6481893	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-3.0262287	-1	-4.0496402	-1	-1	-1	-1	-1	-8.8202324	-2.1138692	-11.889592	-1.026353	-1	-2.4400432	-1.1118416	-1	-5.6994834	-1	-3.3467021	-1	-1	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-6.1582088	-1	-1	-1	-1	-1	-1	-1.0180242	-1	-1.5131969	-20.495743	-1	-1	-2.935775	-1.3859079	-2.6021638	-4.8736773	-3.7234495	-1.7977091	-1	-1.7953697	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-8.0958357	-1	-1	-2.7194955	-2.5438547	-1	-1	-8.6234779	-3.4227099	-4.9422526	-15.11112	-6.3185444	-5.151257	-8.6221981	-1.6844643	-15.64042	-2.8169057	-15.346078	-7.9334292	-4.830029	-11.477159	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1.160135	-1	-2.0542674	-1	-2.7579377	-4.1012335	-1	-3.0664716	-2.94804	-1	-5.2006412	-9.0668859	-5.4079003	-5.1018009	-4.1281891	-1.9809091	-8.9357567	-7.5786023	-10.379473	-7.2327433	-5.7404313	-9.2423191	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
-1	-2.2816958	-1	-1	-3.7591941	-1.504988	-1.1652874	-1	-1	-6.0307508	-3.2333655	-9.5611343	-3.3507276	-1.713262	-2.2706087	-2.3578072	-10.024513	-8.5579233	-12.116879	-10.805618	-1.0467066	-8.4937925	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189	-1.6189
